_id,coll_name,coll_place,description,lat,long,object_name,object_number,os_gridref,priref,repro_ref,strat_type,strat_unit,taxonomy,url
7964,"Creel, Norman",Bringewood,"Fossilised remains of a complete Silurian brachiopod, Atrypa reticularis found at Bringewood",52.35240555,-2.79423895,Brachiopod,G.12483.002,SO4673,650977,G.12483.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Ludlow Series; Upper Bringewood Formation,Atrypa reticularis,https://data.nhm.ac.uk/media/ludlow:G.12483.jpg
7765,unknown,Brandon,"Fossilised segment of appendage from a Silurian Eurypterid, Pterygotus sp., found at Brandon, Leimtwardine. Counterpart to G.0451.001",51.93897427,-2.77237229,Eurypterid,G.10451.002,SO4727,51032,G.10451.002b.jpg; G.10451.002a.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian; Leintwardine Formation,Pterygotus sp.,https://data.nhm.ac.uk/media/ludlow:G.10451.002b.jpg; https://data.nhm.ac.uk/media/ludlow:G.10451.002a.jpg
7670,"Baker, William Erskine","Siwalik Hills, India","Fossilised piece of a deer's lower left jaw, with teeth, from the Siwalik Hills of India.",,,Deer; Jaw,G.09879,unknown,47542,G.09879a.jpg; G.09879b.jpg,Chronostratigraphy,Neogene Period; Miocene series,Cervidae,https://data.nhm.ac.uk/media/ludlow:G.09879a.jpg; https://data.nhm.ac.uk/media/ludlow:G.09879b.jpg
7988,"Thompson, D.B.",Grinshill Quarry,A block of fine-grained sandstone with ripple marks and other trace fossils. Found at Grinshill Quarry.,52.80242304,-2.71341569,Sandstone,G.12876,SJ5223,76136,G.12876.jpg,"Chronostratigraphy, Lithostratigraphy",Triassic Period; Tarporley Siltstone Formation,,https://data.nhm.ac.uk/media/ludlow:G.12876.jpg
7959,unknown depositor,"Longden Common, Shropshire",Part of a leaf frond from a Carboniferous seed fern. Found at Longden Common.,52.63086541,-2.82882484,Plant,G.12348,SJ4404,71431,G.12348.jpg,Chronostratigraphy,Carboniferous Period,,https://data.nhm.ac.uk/media/ludlow:G.12348.jpg
7970,unknown,Hope Quarry,"Valve of a Silurian fossil brachiopod, Leptaena contermina. Preserved alongside fragments of Tentaculites. Found in Hope Quarry",52.61188359,-2.96138223,Brachiopod,G.12617,SJ3502,653698,G.12617.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Llandovery Series; Venusbank Formation,Leptaena contermina,https://data.nhm.ac.uk/media/ludlow:G.12617.jpg
7768,"Ellis, R.A.","River Onny, Wistanstow","Fossilised remains of the Cephalon of the Ordovician trilobite Onnia superba. Found by Ellis, R. A. beside river Onny at Wistanstow.",52.41470474,-2.88357396,Trilobite,G.10461,SO48,50916,G.10461.jpg,Chronostratigraphy,Ordovician Period; Caradoc Series,Onnia superba,https://data.nhm.ac.uk/media/ludlow:G.10461.jpg
7684,,,Painted plaster cast replica of the tooth of an extinct type of elephant from the Siwalik Hills of India. Cast was made in the mid 19th Century.,,,Tooth,G.09903,unknown,47564,G.09903a.jpg; G.09903b.jpg; G.09903c.jpg,Biostratigraphy,,Elephantidae,https://data.nhm.ac.uk/media/ludlow:G.09903a.jpg; https://data.nhm.ac.uk/media/ludlow:G.09903b.jpg; https://data.nhm.ac.uk/media/ludlow:G.09903c.jpg
7685,"Baker, William Erskine",Siwalik Hills,Fossilised remains of a part of the skull and teeth of an un-identified type of fossil elephant from the Siwalik Hills of India.,,,Elephant; Tooth,G.09904,unknown,47565,G.09904b.jpg; G.09904c.jpg; G.09904a.jpg,Chronostratigraphy,Neogene Period,Elephantidae,https://data.nhm.ac.uk/media/ludlow:G.09904b.jpg; https://data.nhm.ac.uk/media/ludlow:G.09904c.jpg; https://data.nhm.ac.uk/media/ludlow:G.09904a.jpg
7973,"Pardoe, H.",Unknown,"Fossilised remains of a Silurian brachiopod, Gypidula dudleydensis. Found by Pardoe, H.  Part of the original Ludlow Natural History Society collection.",,,Brachiopod,G.12669,unknown,54773,G.12669a.jpg; G.12669b.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Ludlow Series; Upper Bringewood Formation,Gypidula dudleyensis,https://data.nhm.ac.uk/media/ludlow:G.12669a.jpg; https://data.nhm.ac.uk/media/ludlow:G.12669b.jpg
7972,"Smith, R. D. A.",Leintwardine,"Fossilised remains of a Silurian graptolite, Pristiograptus sp. Collected by Smith, R. D. A. at Leintwardine.",52.32481279,-2.88178252,Graptolite,G.12644,SO47,53417,G.12644a.jpg; G.12644b.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Ludlow Series; Middle Elton Formation,Pristiograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.12644a.jpg; https://data.nhm.ac.uk/media/ludlow:G.12644b.jpg
7799,"Wood, B.",Marshbrook,Complete exoskeleton of an Ordovician trilobite in a fine-grained sandstone matrix. Found at Marshbrook.,52.49603216,-2.82628465,Trilobite,G.11210,SO4489,51952,G.11210.jpg,Chronostratigraphy,Ordovician Period; Caradoc Series,Primaspis caractaci,https://data.nhm.ac.uk/media/ludlow:G.11210.jpg
7845,"Wood, B.",High Vinnalls,"Fossilised shell remains of the Silurian bivalve Pterinea lineatula found at High Vinnalls, Ludlow.",,,BIVALVE,G.11891,Unknown,655541,G.11891.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Upper Bringewood Formation,Pterinea lineatula,https://data.nhm.ac.uk/media/ludlow:G.11891.jpg
7711,"Bennett, Phil","Landslip Site, Cusop","Fossilised remains of a headshield of Cephalaspid fish. Found at landslip site, Cusop.",52.05315986,-3.1097723,Fish,G.09957,SO2440,650535,G.09957a.jpg; G.09957b.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Pridoli Series; Rubery Shales,Cephalaspida,https://data.nhm.ac.uk/media/ludlow:G.09957a.jpg; https://data.nhm.ac.uk/media/ludlow:G.09957b.jpg
7977,unknown,Ludlow district,"Fossilised shell remains of the Silurian brachiopod, Kirkidium knightii found in the Ludlow district.",52.32581764,-2.73506892,Brachiopod,G.12766.002,SO57,654767,G.12766.002a.jpg; G.12766.002b.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Upper Bringewood Formation,Kirkidium knightii,https://data.nhm.ac.uk/media/ludlow:G.12766.002a.jpg; https://data.nhm.ac.uk/media/ludlow:G.12766.002b.jpg
7767,unknown,Unknown,Fossilised remains of a nearly complete specimen of the Ordovician trilobite Ogygiocarella debuchi.,,,Trilobite,G.10460,unknown,50915,G.10460.jpg; G.10460b.jpg,Chronostratigraphy,Ordovician Period; Llandeilian Stage,Ogygiocarella debuchii,https://data.nhm.ac.uk/media/ludlow:G.10460.jpg; https://data.nhm.ac.uk/media/ludlow:G.10460b.jpg
7801,unknown,"Muddy Lane, Bushmore, Shropshire","Fossilised remains of exoskeleton of the Ordovician trilobite, Flexicalymene quadrata. The cephalon is particularly detailed, with clearly defined furrowed glabella and compound eyes. Found at Bushmoor.  Identified by Botting and Muir.",52.47795021,-2.84066947,Trilobite,G.11233,SO4387,52118,G.11233.jpg,"Chronostratigraphy, Lithostratigraphy",Ordovician Period; Caradoc Series; Cheney Longville Flag Formation,Flexiycalymene quadrata,https://data.nhm.ac.uk/media/ludlow:G.11233.jpg
7869,unknown,Wenlock Edge,"Fossilised remains of the conical corallum, of the Silurian solitary, rugose coral, Ketophyllum subturbinatum. Found at Wenlock Edge, Shropshire.",,,CORAL,G.12008,unknown,52717,G.12008.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Much Wenlock Limestone Formation; Much Wenlock Series,Ketophyllum subturbinatum,https://data.nhm.ac.uk/media/ludlow:G.12008.jpg
7721,"Tarrant, P.; Rowlands, M.; Norton, W. J.",Sunken Lane,"Fossilised remains of phragmocone of the Silurian orthocone cephalopod, Imbricatoceras subundulatum showing septal divisions in the septal wall. Found at Burrington.",52.33422582,-2.82326525,Cephalopod,G.10022,SO4471,47840,G.10022.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Coalbrookdale Formation,Imbricatoceras subundulatum; Orthoceras cf.subundulatum Portlock,https://data.nhm.ac.uk/media/ludlow:G.10022.jpg
7705,"Bennett, Phil","Landslip Site, Cusop",Part of the jaw of a Silurian Ischacanthid fish. Part and counterpart with G.09946.002,52.05315986,-3.1097723,Fish,G.09946.002,SO2440,47633,G.09946.002a.jpg; G.09946.002b.jpg,Chronostratigraphy,Silurian Period; Pridoli Series,Ischnacanthid,https://data.nhm.ac.uk/media/ludlow:G.09946.002a.jpg; https://data.nhm.ac.uk/media/ludlow:G.09946.002b.jpg
7773,unknown,Church Hill,"Fossilised remains of a Silurian starfish found at Chuch Hill, Leintwardine",52.3518892,-2.86763945,Starfish,G.10472,SO4173,662032,G.10472.jpg,Chronostratigraphy,Silurian Period,Echinodermata,https://data.nhm.ac.uk/media/ludlow:G.10472.jpg
7805,"Cox, M. D.","Cherme's Dingle, Wrekin, Shropshire.","Fossilised rhabdosome of the Ordovician dendroid graptolite, Clonograptus tenellus.The rhabdosome is branching with uniserial stipes. Found at Chermes Dingle, Wrekin, Shropshire.",,,Graptolite,G.11377,unknown,51166,G.11377.jpg,Chronostratigraphy,Ordovician Period; Tremadoc Series,Clonograptus tenellus,https://data.nhm.ac.uk/media/ludlow:G.11377.jpg
7872,"Norton, M.","View Edge Quarry, Onibury","Fossilised assemblege of shell remains of the Silurian articulate brachiopod, Kirkiduim knightii, showing strong radial ribbing. Found at Onibury, Shropshire.",,,Brachiopod,G.12015,unknown,52675,G.12015.jpg,"Biostratigraphy, Chronostratigraphy",Silurian Period; Ludlow Series; Bringewood Formation,Kirkidium knightii,https://data.nhm.ac.uk/media/ludlow:G.12015.jpg
7741,"Jervis, Lt. Col.",Noyedd,"Fragment of the phragmocone of the Silurian cephalopod, Lituites ibex.",,,Cephalopod,G.10214,unknown,48917,G.10214.jpg,Chronostratigraphy,Silurian Period,Lituites ibex,https://data.nhm.ac.uk/media/ludlow:G.10214.jpg
7717,"Nixon, Nigel",Longden Common,"Fossilised remains of Carboniferous plant Cordaites sp. with lycopod fragments and pteridosperms on the reverse. Found at Longden Common, Shrewsbury.",52.63086541,-2.82882484,Plant,G.09977,SJ4404,656437,G.09977.jpg,Chronostratigraphy,Carboniferous Period,Cordaites sp,https://data.nhm.ac.uk/media/ludlow:G.09977.jpg
7777,"Webb, E.",Unknown,Part of phragmocone of a Cyrtoceras sp. cephalopod fossil,,,Cephalopod,G.10505,unknown,79627,G.10505.jpg,Chronostratigraphy,Silurian Period,Cyrtoceras sp.,https://data.nhm.ac.uk/media/ludlow:G.10505.jpg
8000,"Shuker, B.",Shadwell Quarry,Fossilised valve of the Silurian brachiopod Glassia sp. Found at Shadwell Quarry.,52.59647086,-2.56243098,Brachiopod,G.13009,SJ6200,655628,G.13009.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Wenlock Series; Much Wenlock Limestone Formation,Glassia sp.,https://data.nhm.ac.uk/media/ludlow:G.13009.jpg
7879,unknown,Whitcliffe Quarry,"A counterpart to a fossilised Silurian  assemblage of brachiopods,  Salopina lunata,  Microsphaeridiorhynchia nucula and Protochonetes ludloviensis found at Whitcliffe Quarry, Ludlow",52.36177534,-2.73566629,Brachiopod,G.12030.002,SO5074,79422,G.12030.002.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Ludlow Series; Whitcliffe Formation,Salopina lunata; Microsphaeridiorhynchia nucula; Protochonetes ludloviensis,https://data.nhm.ac.uk/media/ludlow:G.12030.002.jpg
7757,unknown,Portishead,Fossilised remains of tooth of the Devonian bony Coelacanth Crossopterygian fish. Found at West Portished.,51.42581434,-2.86437049,Fish,G.10305.002,ST47,49158,G.10305.002a.jpg; G.10305.002b.jpg,Chronostratigraphy,Devonian Period,Crossopterygii,https://data.nhm.ac.uk/media/ludlow:G.10305.002a.jpg; https://data.nhm.ac.uk/media/ludlow:G.10305.002b.jpg
7747,"Wood, B.","Hope Dale, Shropshire","Fossilised fragment of phragmocone of the Silurian cephalopod Cyrtoceras laevis found at Hope, Dale, Shropshire.",,,Cephalopod,G.10260,Unknown,49065,G.10260.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Elton Formation,Cyrtoceras laevis,https://data.nhm.ac.uk/media/ludlow:G.10260.jpg
7807,unknown,Upper Gilwern,"Fossilised remains of the Ordovician trilobite Ogyginus corndensis, found at Upper Gilwern, Howey,  Llandrindod Wells",52.21251887,-3.34792238,Trilobite,G.11432,SO0858,53883,G.11432.jpg,Chronostratigraphy,Ordovician Period; Llandeilian Stage,Ogyginus corndensis,https://data.nhm.ac.uk/media/ludlow:G.11432.jpg
8023,unknown depositor,The Lawley,"Grey-black coarse-grained igneous Gabbro rock with basaltic composition. Composed of pale green feldspar and black pyroxene. Collected from an intrusion on the Lawley Hill, near Church Stretton, Shropshire.",52.5684362,-2.75387658,Gabbro,G.13153,SO4997,56415,G.13153.jpg,Chronostratigraphy,Precambrian Eon,Gabbro,https://data.nhm.ac.uk/media/ludlow:G.13153.jpg
7899,unknown,Wenlock Edge,"Fossilised shell remains of the Silurian brachiopod Trigonirhynchia stricklandii, found on Wenlock Edge, Shropshire.",,,Brachiopod,G.12096.001,unknown,81565,G.12096.001.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Much Wenlock Limestone Formation,Trigonirhynchia stricklandii,https://data.nhm.ac.uk/media/ludlow:G.12096.001.jpg
7762,"Tarrant, P.; Lamputt, N.",Little Oxenbold,Fossilised remains of headshield of the Silurian jawless Heterostracan fish Tesseraspis sp. found at Little Oxenbold.,52.5153477,-2.60560378,Fish,G.10420.001,SO5991,49379,G.10420.001.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Old Red Sandstone,Tesseraspis sp.,https://data.nhm.ac.uk/media/ludlow:G.10420.001.jpg
7784,"Cox, A.","Shelve Inlier, West Shropshire.","Part of the exoskeleton of the Ordovician trilobite, Ampyx linleyensis. The pygidium is near complete, whilst the thorax and cephalopn are incomplete. Collected from the Shelve inlier.",52.50340082,-3.03267613,Trilobite,G.10588,SO39,52605,G.10588.jpg,"Chronostratigraphy, Lithostratigraphy",Ordovician Period; Llanvirn Series; Hope Shale Formation,Ampyx linleyensis,https://data.nhm.ac.uk/media/ludlow:G.10588.jpg
7812,"Wood, B.",Upper Millichope,"Fossilised remains of cephalon, thorax and pygidium of the Silurian trilobite Dalmanites myops. Cephalon clearly showing eyes, glabella and genial spines. Found at Upper Millichope, Shropshire.",52.49679644,-2.7084586,Trilobite,G.11541,SO5289,657619,G.11541.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Middle Elton Formation,Dalmanites myops,https://data.nhm.ac.uk/media/ludlow:G.11541.jpg
8029,"Chesshire, Dr J. S. I'A","Laxford, Scotland.","A sample of coarsely crystalline granite, a leucocratic intrusive igneous rock composed of quartz (glassy grey) and feldspar (very pale pink/white) with a small amount of biotite mica (black). Some separation of the felsic and mafic minerals is apparrent, giving feint layering. Collected from Laxford, Scotland.",58.31153546,-5.07421571,Granite,G.13186.002,NC24,56468,G.13186.002.jpg,,,Granite,https://data.nhm.ac.uk/media/ludlow:G.13186.002.jpg
7902,unknown,Wenlock Edge,Fossilised shell remains of the Silurian brachiopod Rhynchonella sp. found on Wenlock Edge.,,,Brachiopod,G.12103.002,unknown,81629,G.12103.002.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Much Wenlock Limestone Formation,Rhynchonella sp.,https://data.nhm.ac.uk/media/ludlow:G.12103.002.jpg
7766,"Robertson, Rowena",Mortimer Forest,Fossilised remains of the Silurian trilobite Encrinurus sp. found on  forestry road in Mortimer Forest,52.32481279,-2.88178252,Trilobite,G.10457,SO47,50911,G.10457.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Bringewood Beds,Encrinurus sp.,https://data.nhm.ac.uk/media/ludlow:G.10457.jpg
7791,"Shephard, H. H.","Lanfawr Quarry, Llandrindod Wells","Fossilised remains of the rhabdosome of the Ordovician graptolite, Dicellopgraptus cambriensis. The rhabdosome consists of two uniserial reclined stipes. Mounted on card with G.11148.001 and G.11148.003",52.23914461,-3.37802026,Graptolite,G.11148.002,SO0661,660251,G.11148.002.jpg,Chronostratigraphy,Ordovician Period,Dicellograptus cambriensis,https://data.nhm.ac.uk/media/ludlow:G.11148.002.jpg
8041,"Lello, A. C. N.","The Lizard, Cornwall.","A sample of Serpentine, a chemically altered coarse grained rock, originally a part of the ocean floor. The minerals have been hydrothermally altered to serpentine. Collected at The Lizard.",49.94186469,-5.34640892,Serpentine,G.13225.002,SW61,56577,G.13225.002.jpg,,,Serpentine,https://data.nhm.ac.uk/media/ludlow:G.13225.002.jpg
8042,"Swainson, Rev. E.C.","The Lizard, Cornwall.","A sample of green/black Serpentine, a metamorphic rock which has been produced by the hydrothermal alteration of ocean floor rocks, changing peridotitic minerals to serpentine minerals. Collected from the ophiolite sequence at the Lizard Peninsular, Cornwall. An original Ludlow Natural History Society specimen donated by the Rev. E.C. Swainson.",49.94186469,-5.34640892,METAMORPHIC ROCK,G.13226,SW61,56576,G.13226a.jpg; G.13226b.jpg,,,Serpentine,https://data.nhm.ac.uk/media/ludlow:G.13226a.jpg; https://data.nhm.ac.uk/media/ludlow:G.13226b.jpg
7983,"Thompson, D.B.",Grinshill Quarry,Fine-grained sandstone from the Grinshill Flagstone member of Grinshill Quarry. Shows sedimentary structures including adhesion ripples.,52.80242304,-2.71341569,Sandstone,G.12844,SJ5223,57618,G.12844.jpg,"Chronostratigraphy, Lithostratigraphy",Triassic Period; Anisian Stage; Grinshill flagstone member,,https://data.nhm.ac.uk/media/ludlow:G.12844.jpg
7770,unknown,Snowdonia,"Fossilised frond of the Carboniferous pteridosperm Mariopteris sp., found in Snowdonia.",,,Pteridosperm,G.10465,unknown,50928,G.10465.jpg,Chronostratigraphy,Carboniferous Period,Mariopteris sp.,https://data.nhm.ac.uk/media/ludlow:G.10465.jpg
7815,"Norton, J.; Norton, M.","High Vinnals, near Ludlow","Fossilised remains of cephalon of the Silurian trilobite Dalmanites myops found at High Vinnals, Mortimer Forest near Ludlow.",52.343514,-2.7794003,Trilobite,G.11553,SO4772,75426,G.11553.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Middle Elton Formation,Dalmanites myops,https://data.nhm.ac.uk/media/ludlow:G.11553.jpg
8047,"Chesshire, Dr J. S. I'A",Appin,"Medium grained glassy grey metamorphosed sandstone, consisting almost entirely of quartz. Collected from Appin, Scotland.",,,,G.13268,unknown,56661,G.13268b.jpg,,,Metaquartzite,https://data.nhm.ac.uk/media/ludlow:G.13268b.jpg
8065,unknown,Coalbrookdale Village,"A fine-grained, well sorted quartz rich Lydebrook Sandstone. White in colour with some secondary iron staining. Found at Coalbrookdale.",52.95588794,-2.59685847,Sandstone,G.13403,SJ64,57533,G.13403.jpg,Chronostratigraphy,Carboniferous Period,Lydebrook sandstone,https://data.nhm.ac.uk/media/ludlow:G.13403.jpg
7690,"Baker, Major. William Erskine and Colvin, Colonel.",Siwalik Hills,Fossilised horse tooth from the Siwalik Hills of India.,,,Horse; Tooth,G.09913,unknown,47575,G.09913a.jpg; G.09913b.jpg,Chronostratigraphy,Neogene Period; Miocene series,Equus sp.,https://data.nhm.ac.uk/media/ludlow:G.09913a.jpg; https://data.nhm.ac.uk/media/ludlow:G.09913b.jpg
7797,"Williams, S.",Hope Stream,Fossilised remains of the Ordovician trilobite Ectillaenus pervolus found in Hope stream. an unidentified gastropod is also in the shale matrix.,,,Trilobite,G.11203,unknown,51939,G.11203.jpg,"Chronostratigraphy, Lithostratigraphy",Ordovician Period; Arenig Series; Hope Shale Formation,Ectillaenus pervolus,https://data.nhm.ac.uk/media/ludlow:G.11203.jpg
7836,"Wood, B.",Ludford,Fossilised shell remains of Silurian bivalve Goniophora cymbaeformis found at Ludford,52.36186592,-2.72098258,BIVALVE,G.11822,SO5174,655533,G.11822.jpg,Chronostratigraphy,Silurian Period; Ludlow Series,Goniophora cymbaeformis,https://data.nhm.ac.uk/media/ludlow:G.11822.jpg
8092,"Norton, W.J.",Soudley Quarry,"Fossilised remains of an assemblage of Ordovician brachiopods including Dalmanella sp, Heterorthis alternata, Harknessella sp. and Sowerbyella sericea. Also present are fragments of trilobites including Trinucleus sp. Found by Norton, W.J. at Soudley Quarry.",52.51431084,-2.7824201,Brachiopod; Trilobite,G.13660,SO4791,54565,G.13660a.jpg; G.13660b.jpg,Chronostratigraphy,Ordovician Period; Caradoc Series,"['Dalmanella sp.', 'Heterorthis alternata', None, 'Sowerbyella sericea', 'Trinucleus sp.', 'Brongniartella sp.']",https://data.nhm.ac.uk/media/ludlow:G.13660a.jpg; https://data.nhm.ac.uk/media/ludlow:G.13660b.jpg
8066,unknown,County Durham,"Specimen of beige-grey limestone, consisting of many (up to 30 mm diameter) cannon ball shaped pieces cemented together.",,,,G.13408,unknown,74396,G.13408.jpg,Chronostratigraphy,Permian Period,,https://data.nhm.ac.uk/media/ludlow:G.13408.jpg
7697,,,"Painted plaster cast replica of part of lower jaw of an extinct species of elephant. Found in the Siwalik Hills, India",,,Stegodont; Jaw,G.09923,unknown,47600,G.09923a.jpg; G.09923b.jpg; G.09923c.jpg,Biostratigraphy,,Stegodon sp.,https://data.nhm.ac.uk/media/ludlow:G.09923a.jpg; https://data.nhm.ac.uk/media/ludlow:G.09923b.jpg; https://data.nhm.ac.uk/media/ludlow:G.09923c.jpg
7813,"Stevens, Olivia",Mortimer Forest,"Fossilised remains of the pygidium, and part of the thorax, of the Silurian trilobite, Dalmanites myops. The pygidium is terminated by a spine.",52.35250335,-2.77955858,Trilobite,G.11542,SO4773,75368,G.11542.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Ludlow Series; Middle Elton Formation,Dalmanites myops,https://data.nhm.ac.uk/media/ludlow:G.11542.jpg
7991,"Thompson, D. B.",Grinshill quarry,"A fine-grained Sandstone, collected from within the Triassic Tarporley Siltstones at Grinshill Quarry. Showing well-defined ripple marks.",52.80242304,-2.71341569,Sandstone,G.12908,SJ5223,76276,G.12908.jpg,"Chronostratigraphy, Lithostratigraphy",Triassic Period; Tarporley Siltstone Formation,,https://data.nhm.ac.uk/media/ludlow:G.12908.jpg
8132,"Hay, T.",Marshbrook,"Fossilised remains of single fragmented valves of the Ordovician brachiopod Macrocoelia expansa. Preserved as original shell material. Found by Hay, T. in Marshbook area.",52.49603216,-2.82628465,Brachiopod,G.13864,SO4489,54860,G.13864.jpg,Chronostratigraphy,Ordovician Period; Caradoc Series,Macrocoelia expansa,https://data.nhm.ac.uk/media/ludlow:G.13864.jpg
8071,Birmingham University Extra Mural Department,Lower Wood Brook; Meadowtown; Shropshire,"Fossilised shell remains of the Ordovician gastropod Sinuites sp. found at Lower Wood Brook, Meadowtown, Shropshire.",52.60240101,-3.02023714,Gastropod,G.13455,SJ3101,54217,G.13455.jpg,Chronostratigraphy,Ordovician Period; Llandeilian Stage,Sinuites sp.,https://data.nhm.ac.uk/media/ludlow:G.13455.jpg
7752,"Tarrant, P.; Norton, J.; Norton, M.",Priestweston Quarry,"Fossilised fragment of phragmocone of an Ordovician cephalopod Cyrtoceras sp. with a fragment of Ogyginus sp trilobite, collected by Tarrant, P, Norton, J.  & Norton, M., in Priestweston Quarry",52.56618981,-3.04890421,Cephalopod,G.10282.001,SO2997,49130,G.10282.001.jpg,Chronostratigraphy,Ordovician Period; Llandeilian Stage,Cyrtoceras sp.,https://data.nhm.ac.uk/media/ludlow:G.10282.001.jpg
7814,unknown,"Wren's Nest, Dudley","Fossillised remains of a cephalon of the Silurian trilobite Dalmanites myops, coral, Coenites sp. and a crinoid columnal. Found at Wrens Nest, Dudley.",52.51685254,-2.10457946,Trilobite,G.11548,SO9391,75354,G.11548.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Wenlock Series,Dalmanites myops; Coenites sp.; CRINOIDEA,https://data.nhm.ac.uk/media/ludlow:G.11548.jpg
7996,"Smith, R.","Hermit's Cave, Downton Castle","Fossilised shell remains of the Silurian brachiopod Lingula minima and fragments of eurypterid found in Hermits Cave, Downton Castle.",52.3611938,-2.82376662,Brachiopod,G.12995,SO4474,655712,G.12995.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Downton Castle Sandstone Formation,Lingula minima; Eurypterida,https://data.nhm.ac.uk/media/ludlow:G.12995.jpg
8191,unknown,Unknown,Fossilised remains of Neuropteris sp. (?) leaf stem.,,,Plant,G.14369,unknown,58043,G.14369.jpg,Chronostratigraphy,Carboniferous Period; Pensylvanian Subsystem,Neuropteris sp.,https://data.nhm.ac.uk/media/ludlow:G.14369.jpg
8074,unknown,Unknown,"Fossilised, near complete phragmocone of the Carboniferous goniatite, Gastrioceras carbonarium. The phragmocone is involute and the aperture sphaerocone. Fine radial ribs extend across the venter. Collected from the Coal Measures.",,,Goniatite,G.13501,unknown,656462,G.13501.jpg,Chronostratigraphy,Carboniferous Period,Gastrioceras carbonarium,https://data.nhm.ac.uk/media/ludlow:G.13501.jpg
7781,"Cox, Andy",West Shropshire,Fragmentary remains of the Ordovician trilobolite Dionide turnbulli. From West Shropshire.,,,Trilobite,G.10538,unknown,52570,G.10538.jpg,"Chronostratigraphy, Lithostratigraphy",Ordovician Period; Llanvirn Series; Hope Shale Formation,Dionide turnbulli,https://data.nhm.ac.uk/media/ludlow:G.10538.jpg
7821,"Wood, B.",Burrington,"Fossilised remains of cephalon showing glabella and right genial spine of the Silurian trilobite Dalmanites caudatus found at Sunken Road, Burrington.",52.33422582,-2.82326525,Trilobite,G.11649,SO4471,655525,G.11649.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Wenlock Shale Formation,Dalmanites caudatus,https://data.nhm.ac.uk/media/ludlow:G.11649.jpg
8013,unknown depositor,"Caer Caradoc, Shropshire","A fine grained, vesicular, mesocratic volcanic rock. Collected from the Precambrian Uriconian rocks of Caer Caradoc, Shropshire.",52.50459523,-2.885375,Igneous Rock,G.13105,SO49,56332,G.13105.jpg,Chronostratigraphy,Precambrian Eon,,https://data.nhm.ac.uk/media/ludlow:G.13105.jpg
8665,unknown,Unknown,Jurassic bivalve,,,BIVALVE,G.20192,unknown,659459,G.20192.jpg,Chronostratigraphy,Jurassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20192.jpg
8085,"Wood, B.",Marshbrook,"Fossilised remains of a single valve of the Ordovician brachiopod Strophonema grandis. Found by Wood, B. at Marshbrook.",52.49603216,-2.82628465,Brachiopod,G.13597,SO4489,54454,G.13597.jpg,Chronostratigraphy,Ordovician Period; Caradoc Series,Strophomena grandis,https://data.nhm.ac.uk/media/ludlow:G.13597.jpg
7783,"Cox, Andy",Meadowtown,"Fossilised remains of several Ordovician trilobites, Ogygiocarella debuchii. Found at Meadowtown Shropshire.",52.60240101,-3.02023714,Trilobite,G.10573,SJ3101,53782,G.10573a.jpg; G.10573b.jpg,"Chronostratigraphy, Lithostratigraphy",Ordovician Period; Llandeilian Stage; Meadowtown Formation,Ogygiocarella debuchii,https://data.nhm.ac.uk/media/ludlow:G.10573a.jpg; https://data.nhm.ac.uk/media/ludlow:G.10573b.jpg
8003,"Norton, W.J.",Upper Millichope,"Fossilised shell remains of the Silurian fossil brachiopod, Glassia sp., found at Upper Millichope",52.49679644,-2.7084586,Brachiopod,G.13011.003,SO5289,659584,G.13011.003.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Elton Formation,Glassia sp.,https://data.nhm.ac.uk/media/ludlow:G.13011.003.jpg
